"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/02/2021","AirNow","180670004","3","5.3","ug/m3 LC","22","Kokomo- E. Vaile Rd.","1","100.0000","88101","PM2.5 - Local Conditions","29020","Kokomo, IN","18","Indiana","067","Howard","40.4813468883317","-86.109688135"
"02/03/2021","AirNow","180670004","3","12.7","ug/m3 LC","52","Kokomo- E. Vaile Rd.","1","100.0000","88101","PM2.5 - Local Conditions","29020","Kokomo, IN","18","Indiana","067","Howard","40.4813468883317","-86.109688135"
"02/04/2021","AirNow","180670004","3","10.6","ug/m3 LC","44","Kokomo- E. Vaile Rd.","1","100.0000","88101","PM2.5 - Local Conditions","29020","Kokomo, IN","18","Indiana","067","Howard","40.4813468883317","-86.109688135"
"02/05/2021","AirNow","180670004","3","7","ug/m3 LC","29","Kokomo- E. Vaile Rd.","1","100.0000","88101","PM2.5 - Local Conditions","29020","Kokomo, IN","18","Indiana","067","Howard","40.4813468883317","-86.109688135"
"02/06/2021","AirNow","180670004","3","7.6","ug/m3 LC","32","Kokomo- E. Vaile Rd.","1","100.0000","88101","PM2.5 - Local Conditions","29020","Kokomo, IN","18","Indiana","067","Howard","40.4813468883317","-86.109688135"
"02/07/2021","AirNow","180670004","3","7.2","ug/m3 LC","30","Kokomo- E. Vaile Rd.","1","100.0000","88101","PM2.5 - Local Conditions","29020","Kokomo, IN","18","Indiana","067","Howard","40.4813468883317","-86.109688135"
"02/08/2021","AirNow","180670004","3","14.7","ug/m3 LC","56","Kokomo- E. Vaile Rd.","1","100.0000","88101","PM2.5 - Local Conditions","29020","Kokomo, IN","18","Indiana","067","Howard","40.4813468883317","-86.109688135"
"02/09/2021","AirNow","180670004","3","22.5","ug/m3 LC","73","Kokomo- E. Vaile Rd.","1","100.0000","88101","PM2.5 - Local Conditions","29020","Kokomo, IN","18","Indiana","067","Howard","40.4813468883317","-86.109688135"
"02/10/2021","AirNow","180670004","3","18.2","ug/m3 LC","64","Kokomo- E. Vaile Rd.","1","100.0000","88101","PM2.5 - Local Conditions","29020","Kokomo, IN","18","Indiana","067","Howard","40.4813468883317","-86.109688135"
"02/11/2021","AirNow","180670004","3","10.2","ug/m3 LC","43","Kokomo- E. Vaile Rd.","1","100.0000","88101","PM2.5 - Local Conditions","29020","Kokomo, IN","18","Indiana","067","Howard","40.4813468883317","-86.109688135"
"02/12/2021","AirNow","180670004","3","11.4","ug/m3 LC","48","Kokomo- E. Vaile Rd.","1","100.0000","88101","PM2.5 - Local Conditions","29020","Kokomo, IN","18","Indiana","067","Howard","40.4813468883317","-86.109688135"
"02/13/2021","AirNow","180670004","3","13.2","ug/m3 LC","53","Kokomo- E. Vaile Rd.","1","100.0000","88101","PM2.5 - Local Conditions","29020","Kokomo, IN","18","Indiana","067","Howard","40.4813468883317","-86.109688135"
"02/14/2021","AirNow","180670004","3","12.8","ug/m3 LC","52","Kokomo- E. Vaile Rd.","1","100.0000","88101","PM2.5 - Local Conditions","29020","Kokomo, IN","18","Indiana","067","Howard","40.4813468883317","-86.109688135"
"02/15/2021","AirNow","180670004","3","4.9","ug/m3 LC","20","Kokomo- E. Vaile Rd.","1","100.0000","88101","PM2.5 - Local Conditions","29020","Kokomo, IN","18","Indiana","067","Howard","40.4813468883317","-86.109688135"
"02/16/2021","AirNow","180670004","3","5.6","ug/m3 LC","23","Kokomo- E. Vaile Rd.","1","100.0000","88101","PM2.5 - Local Conditions","29020","Kokomo, IN","18","Indiana","067","Howard","40.4813468883317","-86.109688135"
"02/17/2021","AirNow","180670004","3","19.1","ug/m3 LC","66","Kokomo- E. Vaile Rd.","1","100.0000","88101","PM2.5 - Local Conditions","29020","Kokomo, IN","18","Indiana","067","Howard","40.4813468883317","-86.109688135"
"02/18/2021","AirNow","180670004","3","18.4","ug/m3 LC","64","Kokomo- E. Vaile Rd.","1","100.0000","88101","PM2.5 - Local Conditions","29020","Kokomo, IN","18","Indiana","067","Howard","40.4813468883317","-86.109688135"
"02/19/2021","AirNow","180670004","3","24.9","ug/m3 LC","78","Kokomo- E. Vaile Rd.","1","100.0000","88101","PM2.5 - Local Conditions","29020","Kokomo, IN","18","Indiana","067","Howard","40.4813468883317","-86.109688135"
"02/20/2021","AirNow","180670004","3","18.2","ug/m3 LC","64","Kokomo- E. Vaile Rd.","1","100.0000","88101","PM2.5 - Local Conditions","29020","Kokomo, IN","18","Indiana","067","Howard","40.4813468883317","-86.109688135"
"02/21/2021","AirNow","180670004","3","11.3","ug/m3 LC","47","Kokomo- E. Vaile Rd.","1","100.0000","88101","PM2.5 - Local Conditions","29020","Kokomo, IN","18","Indiana","067","Howard","40.4813468883317","-86.109688135"
"02/22/2021","AirNow","180670004","3","12.9","ug/m3 LC","53","Kokomo- E. Vaile Rd.","1","100.0000","88101","PM2.5 - Local Conditions","29020","Kokomo, IN","18","Indiana","067","Howard","40.4813468883317","-86.109688135"
"01/01/2021","AirNow","180890022","3","10.2","ug/m3 LC","43","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/02/2021","AirNow","180890022","3","8","ug/m3 LC","33","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/03/2021","AirNow","180890022","3","10.7","ug/m3 LC","45","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/04/2021","AirNow","180890022","3","11.1","ug/m3 LC","46","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/05/2021","AirNow","180890022","3","18.7","ug/m3 LC","65","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/06/2021","AirNow","180890022","3","18.9","ug/m3 LC","65","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/07/2021","AirNow","180890022","3","3.7","ug/m3 LC","15","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/08/2021","AirNow","180890022","3","1","ug/m3 LC","4","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/09/2021","AirNow","180890022","3","8.4","ug/m3 LC","35","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/10/2021","AirNow","180890022","3","16.5","ug/m3 LC","60","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/11/2021","AirNow","180890022","3","11.4","ug/m3 LC","48","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/12/2021","AirNow","180890022","3","12.5","ug/m3 LC","52","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/13/2021","AirNow","180890022","3","9.5","ug/m3 LC","40","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/14/2021","AirNow","180890022","3","9.5","ug/m3 LC","40","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/15/2021","AirNow","180890022","3","4.1","ug/m3 LC","17","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/16/2021","AirNow","180890022","3","10.9","ug/m3 LC","45","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/17/2021","AirNow","180890022","3","7.6","ug/m3 LC","32","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/18/2021","AirNow","180890022","3","9.8","ug/m3 LC","41","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/19/2021","AirNow","180890022","3","10.4","ug/m3 LC","43","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/20/2021","AirNow","180890022","3","7.5","ug/m3 LC","31","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/21/2021","AirNow","180890022","3","3.5","ug/m3 LC","15","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/22/2021","AirNow","180890022","3","6.7","ug/m3 LC","28","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/23/2021","AirNow","180890022","3","8.9","ug/m3 LC","37","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/24/2021","AirNow","180890022","3","8.1","ug/m3 LC","34","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/25/2021","AirNow","180890022","3","11.7","ug/m3 LC","49","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/26/2021","AirNow","180890022","3","4.2","ug/m3 LC","18","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/27/2021","AirNow","180890022","3","4","ug/m3 LC","17","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/28/2021","AirNow","180890022","3","7.2","ug/m3 LC","30","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/29/2021","AirNow","180890022","3","9.8","ug/m3 LC","41","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/30/2021","AirNow","180890022","3","8","ug/m3 LC","33","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/31/2021","AirNow","180890022","3","7.1","ug/m3 LC","30","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"02/01/2021","AirNow","180890022","3","3.5","ug/m3 LC","15","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"02/02/2021","AirNow","180890022","3","5.5","ug/m3 LC","23","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"02/03/2021","AirNow","180890022","3","15.5","ug/m3 LC","58","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"02/04/2021","AirNow","180890022","3","8.3","ug/m3 LC","35","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"02/05/2021","AirNow","180890022","3","6.3","ug/m3 LC","26","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"02/06/2021","AirNow","180890022","3","5.5","ug/m3 LC","23","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"02/07/2021","AirNow","180890022","3","9","ug/m3 LC","38","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"02/08/2021","AirNow","180890022","3","10.7","ug/m3 LC","45","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"02/09/2021","AirNow","180890022","3","16.2","ug/m3 LC","60","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"02/10/2021","AirNow","180890022","3","11.3","ug/m3 LC","47","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"02/11/2021","AirNow","180890022","3","5.3","ug/m3 LC","22","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"02/12/2021","AirNow","180890022","3","10.4","ug/m3 LC","43","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"02/13/2021","AirNow","180890022","3","13.4","ug/m3 LC","54","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"02/14/2021","AirNow","180890022","3","11.1","ug/m3 LC","46","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"02/15/2021","AirNow","180890022","3","6.4","ug/m3 LC","27","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"02/16/2021","AirNow","180890022","3","8.9","ug/m3 LC","37","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"02/17/2021","AirNow","180890022","3","17.7","ug/m3 LC","63","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"02/18/2021","AirNow","180890022","3","11.3","ug/m3 LC","47","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"02/19/2021","AirNow","180890022","3","25.5","ug/m3 LC","79","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"02/20/2021","AirNow","180890022","3","26.9","ug/m3 LC","82","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"02/21/2021","AirNow","180890022","3","14.4","ug/m3 LC","56","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"02/22/2021","AirNow","180890022","3","14","ug/m3 LC","55","Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.6066623240368","-87.304943321"
"01/01/2021","AirNow","180890034","3","17.6","ug/m3 LC","63","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/02/2021","AirNow","180890034","3","15.7","ug/m3 LC","59","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/03/2021","AirNow","180890034","3","13.8","ug/m3 LC","55","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/04/2021","AirNow","180890034","3","14.2","ug/m3 LC","55","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/05/2021","AirNow","180890034","3","18.3","ug/m3 LC","64","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/06/2021","AirNow","180890034","3","28.4","ug/m3 LC","85","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/07/2021","AirNow","180890034","3","7.5","ug/m3 LC","31","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/08/2021","AirNow","180890034","3","4.7","ug/m3 LC","20","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/09/2021","AirNow","180890034","3","8.5","ug/m3 LC","35","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/10/2021","AirNow","180890034","3","23.4","ug/m3 LC","75","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/11/2021","AirNow","180890034","3","17.5","ug/m3 LC","62","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/12/2021","AirNow","180890034","3","16.6","ug/m3 LC","60","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/13/2021","AirNow","180890034","3","16.9","ug/m3 LC","61","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/14/2021","AirNow","180890034","3","15.5","ug/m3 LC","58","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/15/2021","AirNow","180890034","3","7.8","ug/m3 LC","33","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/16/2021","AirNow","180890034","3","11.6","ug/m3 LC","48","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/17/2021","AirNow","180890034","3","10.4","ug/m3 LC","43","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/18/2021","AirNow","180890034","3","12.5","ug/m3 LC","52","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/19/2021","AirNow","180890034","3","13.1","ug/m3 LC","53","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/20/2021","AirNow","180890034","3","11","ug/m3 LC","46","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/21/2021","AirNow","180890034","3","5.6","ug/m3 LC","23","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/22/2021","AirNow","180890034","3","5.8","ug/m3 LC","24","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/23/2021","AirNow","180890034","3","9.7","ug/m3 LC","40","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/24/2021","AirNow","180890034","3","12.4","ug/m3 LC","52","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/25/2021","AirNow","180890034","3","16.4","ug/m3 LC","60","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/26/2021","AirNow","180890034","3","9.3","ug/m3 LC","39","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
"01/27/2021","AirNow","180890034","3","5.2","ug/m3 LC","22","East Chicago-Marina","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Elgin, IL-IN-WI","18","Indiana","089","Lake","41.653500828937","-87.435561426"
